author,genre,imgURL,old_price,price,title
Bill George,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_180164_1_43_1_57_1_4_1_2_1_210_1_29_1_98_1_25_1_21_1_5_1_3_1_18_1_18_1_45_1_26_1_32_1_14_1_593_1_1.jpg,135.000,108.000,Lãnh Đạo Đích Thực (Tái Bản 2019)
LYS,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/b/i/bia_tr_c-_nha_lanh_dao_van_nguoi_me.jpg,85.000,59.500,Nhà Lãnh Đạo Vạn Người Mê
John Lewis Gaddis,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_196720.jpg,259.000,196.000,Luận Về Đại Chiến Lược
James Adonis,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/d/u/dung_lam_nhan_vien_noi_khung_1_2018_08_04_08_30_14.jpg,79.000,43.450,Đừng Làm Nhân Viên Nổi Khùng
Dorie Clark,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_181228.jpg,534.000,453.900,Reinventing You
Beverly Kaye,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_194977.jpg,372.000,316.200,Help Them Grow Or Watch Them Go
Huỳnh Thanh Điền,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/u/n/unnamed_3_.jpg,80.000,48.000,Quản Trị Công Ty Khởi Nghiệp
John C Maxwell,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_7119.jpg,169.000,135.200,11 Nguyên Tắc Phát Triển Năng Lực Lãnh Đạo
"Alex Ferguson, Michael Moritz",management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_29721.jpg,180.000,153.000,Dẫn Dắt Lãnh Đạo Chứ Không Phải Quản Lý (Tái Bản 2019)
"David Coghlan, Abraham B. Shani",management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_34097.jpg,594.000,415.800,Conducting Action Research For Business And Management Students (Mastering Business Research Methods)
John C. Maxwell,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/8/9/8935246915066-1.jpg,59.000,47.200,Trang Bị 101 - Những Điều Nhà Lãnh Đạo Cần Biết
Harvard Business Review,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_181369.jpg,368.000,312.800,HBR Guide to Getting the Right Work Done (HBR Guide Series)
"Kenneth H. Blanchard, Dana Gaines Robinson, James C. Robinson",management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_36501.jpg,280.000,238.000,Zap The Gaps! Target Higher Performance And Achieve It!
Stanley E Portny,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_179027.jpg,169.000,118.300,Quản Lý Dự Án For Dummies
Cheryl Bachelder,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_26295.jpg,335.000,284.750,Dare to Serve: How to Drive Superior Results by Serving Others
Karen Dillon,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_181252.jpg,368.000,312.800,HBR Guide to Office Politics (HBR Guide Series)
John C. Maxwell,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_6782.jpg,311.000,248.800,The 360 Degree Leader: Developing Your Influence from Anywhere in the Organization
Peter F. Drucker,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_27035.jpg,238.000,202.300,Managing in Turbulent Times
Rus Slater,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_221415.jpg,108.000,91.800,Collins Business Secrets - Team Management
"Steve Blank,Marc Andreessen,Reid Hoffman,William A. Sahlman",management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_181401.jpg,460.000,391.000,HBR's 10 Must Reads on Entrepreneurship and Startups (featuring Bonus Article “Why the Lean Startu
"Brad Jackson, Ken Parry",management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_34041.jpg,495.000,346.500,"A Very Short, Fairly Interesting And Reasonably Cheap Book About Studying Leadership"
Thomas J. Peters,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/e/x/excellence_dividend_1_2018_12_25_11_15_19.jpg,297.000,222.750,Excellence Dividend
"Gareth Lewis,Gene Crozier",management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_82802.jpg,225.000,191.250,Successful Psychometric Testing in a Week: Teach Yourself : Using Psychometric Tests in Seven Simple Steps
"Brian E. Becker,Mark A Huselid,David Ulrich",management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_181075.jpg,738.000,627.300,The HR Scorecard
"Gordon M. Binder,Philip Bashe",management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_181541.jpg,701.000,595.850,Science Lessons
"Sonal Minocha, Dean Hristov",management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_34312.jpg,1.162.000,813.400,Global Talent Management: An Integrated Approach
"Daniel Goleman,Richard E. Boyatzis,Annie McKee,Sydney Finkelstein",management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_181436.jpg,460.000,391.000,"HBR's 10 Must Reads on Emotional Intelligence (with featured article ""What Makes a Leader?"" by Danie"
Dale Carnegie Training,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_23905.jpg,267.000,213.600,"The 5 Essential People Skills: How to Assert Yourself, Listen to Others, and Resolve Conflicts (Dale Carnegie Training)"
John C Maxwell,management,https://cdn0.fahasa.com/media/catalog/product/cache/1/thumbnail/66x/9df78eab33525d08d6e5fb8d27136e95/u/n/untitled-1_100_3.jpg,238.000,190.400,Winning with People Discove the People Priciples that Work for You Every Time
