author,genre,imgURL,old_price,price,title
"Vũ Tuấn, Lê Thị Thiên Hương, Nguyễn Thu Nga, Phạm Phu, Nguyễn Tiến Tài, Cấn Văn Tuất",text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38151.jpg,0.00,23.000,Bài Tập Giải Tích 12 (2020)
"Hoàng Văn Vân, Hoàng Thị Xuân Hoa, Đào Ngọc Lộc, Vũ Thị Lợi, Đỗ Tuấn Minh, Nguyễn Quốc Tuấn",text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38133.jpg,0.00,14.500,Bài Tập Tiếng Anh 11 (2020)
Nhiều Tác Giả,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_186414.jpg,0.00,14.500,Bài Tập Tiếng Anh 11 (T9)
Nguyễn Xuân Trường - Phạm Văn Hoan - Từ Vọng Nghi - Đỗ Đình Rãng - Nguyễn Phú Tuấn,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_137013.jpg,66.000,62.700,Hóa Học 12 (Song Ngữ Việt - Anh)
Bộ Giáo Dục Và Đào Tạo,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38171.jpg,0.00,11.000,Giáo Dục Quốc Phòng - An Ninh 12 (2020)
Bộ Giáo dục và Đào Tạo,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_186469.jpg,0.00,15.000,Đại Số 11 - Nâng Cao (T9)
Bộ Giáo dục và Đào Tạo,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/t/i/tienganh12nc_797x1061.jpg,20.000,16.000,Tiếng Anh 12 - Nâng Cao (2020)
"Nguyễn Xuân Trường, Từ Ngọc Anh, Phạm Văn Hoan",text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38154.jpg,0.00,20.000,Bài Tập Hoá Học 12 (2020)
Bộ Giáo dục và Đào Tạo,text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_186427_1_1.jpg,0.00,9.000,Hình Học 12 - Nâng Cao (2020)
"Nguyễn Hạnh Dung, Đặng Văn Hùng, Đào Ngọc Lộc, Thân Trọng Liên Nhân, Trần Huy Phương",text-book,https://cdn0.fahasa.com/media/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/i/m/image_195509_1_38056.jpg,0.00,11.600,Bài Tập Tiếng Anh 8 (2020)
